Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2000-12-13 00:00:00-05:00,18.791972064555473,18.791972064555473,17.646593601943103,17.782485961914062,98360400,0.0,0.0
2000-12-14 00:00:00-05:00,17.996024995236784,18.243543138375156,17.200084299654574,17.238910675048828,71201400,0.0,0.0
2000-12-15 00:00:00-05:00,15.855721519741655,16.151772640863246,14.831675838485001,15.278179168701172,116899800,0.0,0.0
2000-12-18 00:00:00-05:00,15.219947884752859,15.530559066074346,14.598725522109884,14.851097106933594,107187400,0.0,0.0
2000-12-19 00:00:00-05:00,14.73461618782586,14.909334956851463,13.822195949581046,13.919261932373047,120271800,0.0,0.0
2000-12-20 00:00:00-05:00,13.29803101987724,13.66688151531909,12.851527788552893,12.89035415649414,149037800,0.0,0.0
2000-12-21 00:00:00-05:00,12.657400276678072,14.016323619266208,12.521507942419259,13.492167472839355,163173000,0.0,0.0
2000-12-22 00:00:00-05:00,13.899844589336082,14.63754583849079,13.899844589336082,14.42400074005127,109551800,0.0,0.0
2000-12-26 00:00:00-05:00,14.559884071350098,15.0840398979187,14.249273211161295,14.559884071350098,66941600,0.0,0.0
2000-12-27 00:00:00-05:00,14.326934786215125,14.540479884654646,13.977497352404999,14.42400074005127,69003800,0.0,0.0
2000-12-28 00:00:00-05:00,14.016321008369262,14.365758374228884,13.62805726852524,13.841602325439453,77619200,0.0,0.0
2000-12-29 00:00:00-05:00,13.647469332307491,14.229864894141382,13.356271551390547,13.472750663757324,99977600,0.0,0.0
2001-01-02 00:00:00-05:00,13.70570888849088,13.977493484013362,13.31744518060162,13.472750663757324,82413200,0.0,0.0
2001-01-03 00:00:00-05:00,13.414513151524432,15.181113291594942,13.395099963172008,14.889915466308594,135962200,0.0,0.0
2001-01-04 00:00:00-05:00,14.851095088835685,15.685862525201612,14.559897145917338,15.04522705078125,112397000,0.0,0.0
2001-01-05 00:00:00-05:00,15.06463523068804,15.491725404753938,14.773437384734018,15.258767127990723,93414600,0.0,0.0
2001-01-08 00:00:00-05:00,15.200536727905273,15.45290834663167,14.501661476047559,15.200536727905273,79817600,0.0,0.0
2001-01-09 00:00:00-05:00,15.530546439139778,16.345900127194618,15.45289370694408,16.093528747558594,114965400,0.0,0.0
2001-01-10 00:00:00-05:00,15.841167152350677,16.714760929134723,15.763514372192095,16.42356300354004,90230200,0.0,0.0
2001-01-11 00:00:00-05:00,16.462382819435813,17.31656306006692,16.24883775927804,17.08360481262207,101854800,0.0,0.0
2001-01-12 00:00:00-05:00,17.044781230320442,17.08360761125511,16.307079992561697,16.617691040039062,73712000,0.0,0.0
2001-01-16 00:00:00-05:00,16.578869582640007,16.617695975105203,15.879994518266422,16.32649803161621,68462400,0.0,0.0
2001-01-17 00:00:00-05:00,16.656511480158027,17.04477515102418,16.326487359921796,16.44296646118164,72844200,0.0,0.0
2001-01-18 00:00:00-05:00,16.675928231832145,17.452455739717227,16.345904040980983,17.238910675048828,109788800,0.0,0.0
2001-01-19 00:00:00-05:00,18.636662217437244,19.083165583063344,18.287224800860297,18.94727325439453,209348800,0.0,0.0
2001-01-22 00:00:00-05:00,18.86961747801973,18.947270224842857,18.326048250257845,18.675485610961914,76673000,0.0,0.0
2001-01-23 00:00:00-05:00,18.559014571340462,18.927865279348275,18.306643034282484,18.811386108398438,70295200,0.0,0.0
2001-01-24 00:00:00-05:00,18.947276625874736,19.704391163179157,18.869623852817874,19.54908561706543,110455000,0.0,0.0
2001-01-25 00:00:00-05:00,19.490843862566354,19.879107684529828,19.121993231701055,19.19964599609375,85657400,0.0,0.0
2001-01-26 00:00:00-05:00,18.947271585464478,19.97617055475712,18.947271585464478,19.879104614257812,93080000,0.0,0.0
2001-01-29 00:00:00-05:00,19.743214529614114,20.073238764622413,19.723801339319508,20.034412384033203,84983800,0.0,0.0
2001-01-30 00:00:00-05:00,20.034414031801845,20.112066799366968,19.529671042628543,19.68497657775879,57276800,0.0,0.0
2001-01-31 00:00:00-05:00,19.568497094551642,19.801455393296305,18.947274964565874,18.96668815612793,81898800,0.0,0.0
2001-02-01 00:00:00-05:00,18.889033212451512,19.45201570285346,18.753140887182077,19.37436294555664,71792800,0.0,0.0
2001-02-02 00:00:00-05:00,19.413190412374345,19.684975078147584,18.869621080827862,18.889034271240234,71100000,0.0,0.0
2001-02-05 00:00:00-05:00,18.869619490761085,19.277296455067653,18.71431398054906,19.23847007751465,51399200,0.0,0.0
2001-02-06 00:00:00-05:00,19.277298310896256,19.820867648967855,19.16081916702377,19.43260383605957,96442000,0.0,0.0
2001-02-07 00:00:00-05:00,19.257889693255585,20.209136260765185,19.199650107489692,20.0926570892334,126061800,0.0,0.0
2001-02-08 00:00:00-05:00,19.80144960334502,20.034407833972608,19.257880398547314,19.335533142089844,88041200,0.0,0.0
2001-02-09 00:00:00-05:00,19.044341327272054,19.121994095171228,18.170747688406365,18.364879608154297,100575200,0.0,0.0
2001-02-12 00:00:00-05:00,18.267822472592616,18.46195448611645,17.763079237430652,18.248409271240234,71289400,0.0,0.0
2001-02-13 00:00:00-05:00,18.52017840867908,18.966681661718514,18.05426197072489,18.07367515563965,76070600,0.0,0.0
2001-02-14 00:00:00-05:00,17.8989578100037,18.326047909591644,17.510694083105573,18.131916046142578,61728400,0.0,0.0
2001-02-15 00:00:00-05:00,18.32605421530453,18.69490488277358,17.976616740860162,18.26781463623047,65627800,0.0,0.0
2001-02-16 00:00:00-05:00,17.704827295134866,18.09309105160712,17.433042665604287,17.80189323425293,66958400,0.0,0.0
2001-02-20 00:00:00-05:00,17.821309032056156,18.093093701390348,17.200086930720865,17.355392456054688,60730800,0.0,0.0
2001-02-21 00:00:00-05:00,17.161257519192166,18.0348509449429,17.141844331953262,17.47186851501465,63947200,0.0,0.0
2001-02-22 00:00:00-05:00,17.4912772626866,17.646582721178824,16.734163152537015,17.1418399810791,100816400,0.0,0.0
2001-02-23 00:00:00-05:00,16.908890094000864,17.86013649423742,16.870063710317737,17.627178192138672,92620600,0.0,0.0
2001-02-26 00:00:00-05:00,17.898963507925476,18.61725163134548,17.821310737826018,18.50077247619629,87936800,0.0,0.0
2001-02-27 00:00:00-05:00,18.442535400390625,19.005518059981497,18.224136954859684,18.442535400390625,99148600,0.0,0.0
2001-02-28 00:00:00-05:00,18.50076849985931,18.6609273037668,18.073678356105997,18.3260498046875,84608400,0.0,0.0
2001-03-01 00:00:00-05:00,18.190157326750768,18.481355149484237,17.471869364008207,18.43767547607422,81781600,0.0,0.0
2001-03-02 00:00:00-05:00,17.86013089046457,18.054262747969624,17.53010673270599,17.607759475708008,79800800,0.0,0.0
2001-03-05 00:00:00-05:00,17.7824815619368,18.209571730454932,17.568936477677735,17.840721130371094,49383600,0.0,0.0
2001-03-06 00:00:00-05:00,18.209576860461954,18.63666714930008,18.131924080673205,18.46194839477539,66781800,0.0,0.0
2001-03-07 00:00:00-05:00,18.59784621092367,18.98611022367782,18.423127405184307,18.850217819213867,59743600,0.0,0.0
2001-03-08 00:00:00-05:00,18.733727911856608,18.82108726481345,18.151332225477645,18.403703689575195,54626000,0.0,0.0
2001-03-09 00:00:00-05:00,17.99602319071811,18.07367593372013,17.044777088943363,17.607759475708008,103794400,0.0,0.0
2001-03-12 00:00:00-05:00,16.986546820538425,17.083612802370073,16.035300198588274,16.132366180419922,114376000,0.0,0.0
2001-03-13 00:00:00-05:00,16.210011962925826,17.005952670087453,16.15177239898717,16.831233978271484,91035600,0.0,0.0
2001-03-14 00:00:00-05:00,16.307085884941948,17.161266574153196,16.21001989753158,16.77300262451172,90686200,0.0,0.0
2001-03-15 00:00:00-05:00,17.18067099245935,17.418482540095088,16.617688553158423,16.675928115844727,71638400,0.0,0.0
2001-03-16 00:00:00-05:00,16.307078620412504,17.12243255143313,16.30222532320405,16.94771385192871,112848800,0.0,0.0
2001-03-19 00:00:00-05:00,16.928299529643,17.238910530186907,16.501209403895125,16.870059967041016,61036400,0.0,0.0
2001-03-20 00:00:00-05:00,16.94771396731991,17.433043691469962,16.34590510937384,16.365318298339844,91822800,0.0,0.0
2001-03-21 00:00:00-05:00,16.229423556286147,16.54003453343995,15.452896113401643,15.549962043762207,124988600,0.0,0.0
2001-03-22 00:00:00-05:00,15.705276762997663,16.792415821993792,15.68586356551559,16.77300262451172,126363200,0.0,0.0
2001-03-23 00:00:00-05:00,17.064190646429747,17.704825790152366,16.889471970869035,17.568933486938477,99519600,0.0,0.0
2001-03-26 00:00:00-05:00,17.743655669383514,17.860134809445114,17.258325919126854,17.413631439208984,63118600,0.0,0.0
2001-03-27 00:00:00-05:00,17.41362668516298,18.190154073576046,17.355387131032003,18.093088150024414,95135600,0.0,0.0
2001-03-28 00:00:00-05:00,17.821304136776146,17.996022804783756,17.200082206082424,17.25832176208496,78681600,0.0,0.0
2001-03-29 00:00:00-05:00,17.200090408325195,17.763073051487083,16.94771887863194,17.200090408325195,86985000,0.0,0.0
2001-03-30 00:00:00-05:00,17.316565987723216,17.452458321707592,16.734170270647322,16.986541748046875,91201600,0.0,0.0
2001-04-02 00:00:00-04:00,17.02537028065988,17.685418843422063,16.96713070159263,17.335981369018555,75924000,0.0,0.0
2001-04-03 00:00:00-04:00,17.180675946577374,17.180675946577374,16.38473502701842,16.578866958618164,94187600,0.0,0.0
2001-04-04 00:00:00-04:00,16.578869696845505,17.083612802370073,15.860581431291308,16.132366180419922,104046600,0.0,0.0
2001-04-05 00:00:00-04:00,16.695344983743677,17.821310110554297,16.617692216377424,17.627178192138672,113364000,0.0,0.0
2001-04-06 00:00:00-04:00,17.510696996703693,17.76306846117947,17.103020015627443,17.452457427978516,92622000,0.0,0.0
2001-04-09 00:00:00-04:00,17.571266007202624,17.835284910774664,17.288610015128175,17.751420974731445,56295600,0.0,0.0
2001-04-10 00:00:00-04:00,17.999907002849184,18.66461432800353,17.947102518714935,18.537263870239258,109199400,0.0,0.0
2001-04-11 00:00:00-04:00,18.838564691243764,19.10258366633573,18.543483893566794,18.649091720581055,109879600,0.0,0.0
2001-04-12 00:00:00-04:00,18.49999630143488,19.35417676912977,18.43476707429661,19.313796997070312,87520000,0.0,0.0
2001-04-16 00:00:00-04:00,19.071524452706136,19.127434552646566,18.673941388142246,18.882051467895508,65857400,0.0,0.0
2001-04-17 00:00:00-04:00,18.798178686276316,19.29205024532254,18.64908554192668,19.096364974975586,85149200,0.0,0.0
2001-04-18 00:00:00-04:00,19.68963537973261,20.59661912810931,19.56849725298655,20.32328224182129,156696400,0.0,0.0
2001-04-19 00:00:00-04:00,20.441312303175327,21.4321623042655,20.422676398629804,21.133975982666016,159375600,0.0,0.0
2001-04-20 00:00:00-04:00,21.835966339428484,22.08445385516245,21.276865281920504,21.432170867919922,192919600,0.0,0.0
2001-04-23 00:00:00-04:00,21.155720038606013,21.26754021270784,20.779880930564918,21.19920539855957,92171200,0.0,0.0
2001-04-24 00:00:00-04:00,21.183668624665955,21.721026681450816,20.85442173274533,20.981773376464844,89176600,0.0,0.0
2001-04-25 00:00:00-04:00,20.987989959134797,21.677546915473705,20.888594511269915,21.646486282348633,76744000,0.0,0.0
2001-04-26 00:00:00-04:00,21.76451889824147,22.05338730562729,21.199206811395246,21.472543716430664,118737600,0.0,0.0
2001-04-27 00:00:00-04:00,21.596784546144352,21.643376674619468,20.56555602088608,20.84821319580078,121572400,0.0,0.0
2001-04-30 00:00:00-04:00,21.286181574238025,21.45080510336679,21.022162572629156,21.04390525817871,74368200,0.0,0.0
2001-05-01 00:00:00-04:00,21.01594225274222,21.83595513653101,20.997303980537502,21.795574188232422,83702800,0.0,0.0
2001-05-02 00:00:00-04:00,22.05338519921567,22.099977332042116,21.5408764776734,21.668228149414062,92864400,0.0,0.0
2001-05-03 00:00:00-04:00,21.50981896302577,21.79868738468483,21.165040447827067,21.286178588867188,66273400,0.0,0.0
2001-05-04 00:00:00-04:00,21.121552376359595,22.068917070561938,21.109127649412343,21.975732803344727,119538400,0.0,0.0
2001-05-07 00:00:00-04:00,22.000586355668645,22.410592942209547,21.960205393124028,22.17142105102539,109356200,0.0,0.0
2001-05-08 00:00:00-04:00,22.28634453472338,22.395057936547634,21.9757334610687,22.382633209228516,75084000,0.0,0.0
2001-05-09 00:00:00-04:00,22.127927952641787,22.146566224910245,21.699285606850726,21.867015838623047,76676600,0.0,0.0
2001-05-10 00:00:00-04:00,22.093760744106007,22.127928145492998,21.73034642365237,21.74277114868164,64334600,0.0,0.0
2001-05-11 00:00:00-04:00,21.730347440116265,21.742772165726716,21.32344774791395,21.556406021118164,51128800,0.0,0.0
2001-05-14 00:00:00-04:00,21.472539336370538,21.494282013361207,21.214733986273753,21.345190048217773,44968000,0.0,0.0
2001-05-15 00:00:00-04:00,21.351401380542093,21.525345167500312,21.121549883581043,21.205413818359375,61385600,0.0,0.0
2001-05-16 00:00:00-04:00,21.028366901188043,21.70549907738275,20.91344233063282,21.481861114501953,91893800,0.0,0.0
2001-05-17 00:00:00-04:00,21.463222922378165,21.786258696363028,20.9817772203018,21.174354553222656,106984800,0.0,0.0
2001-05-18 00:00:00-04:00,21.02526498509331,21.494286014598263,20.888595350125247,21.149507522583008,90605400,0.0,0.0
2001-05-21 00:00:00-04:00,21.137080428698184,21.739664183787227,21.043896176685195,21.366931915283203,103491600,0.0,0.0
2001-05-22 00:00:00-04:00,21.571945469833505,21.851496005357586,21.4880814940639,21.83907127380371,83455600,0.0,0.0
2001-05-23 00:00:00-04:00,21.86391192438655,22.23975101574743,21.59057504969889,21.64958953857422,93637400,0.0,0.0
2001-05-24 00:00:00-04:00,21.72413606455236,22.295659218788764,21.516024874688338,22.277023315429688,80781600,0.0,0.0
2001-05-25 00:00:00-04:00,22.258398604287965,22.33294462498241,21.854603116790432,22.025440216064453,52747600,0.0,0.0
2001-05-29 00:00:00-04:00,21.99125269798441,22.286332105478717,21.758294522665818,21.848369598388672,71210800,0.0,0.0
2001-05-30 00:00:00-04:00,21.606104997713306,21.92292961218146,21.323450159869505,21.491180419921875,86501800,0.0,0.0
2001-05-31 00:00:00-04:00,21.584358188033203,21.860801794362892,21.24579332828463,21.488069534301758,70682600,0.0,0.0
2001-06-01 00:00:00-04:00,21.618518195610797,21.960189712123448,21.338967911273865,21.848369598388672,57587600,0.0,0.0
2001-06-04 00:00:00-04:00,21.9136071831881,22.05959236381235,21.680648931218446,21.98504638671875,43736600,0.0,0.0
2001-06-05 00:00:00-04:00,21.97884773694435,22.699465578986363,21.898088166693235,22.550371170043945,89454200,0.0,0.0
2001-06-06 00:00:00-04:00,22.64044405368352,22.823705844390407,22.2242262957717,22.475820541381836,80022800,0.0,0.0
2001-06-07 00:00:00-04:00,22.401273549609694,22.90135761386374,22.388848821145505,22.885826110839844,66960000,0.0,0.0
2001-06-08 00:00:00-04:00,22.892046878353458,22.907578387882616,22.379540240750153,22.7336368560791,51867000,0.0,0.0
2001-06-11 00:00:00-04:00,22.628012726843714,22.628012726843714,22.211795090291748,22.401268005371094,47345600,0.0,0.0
2001-06-12 00:00:00-04:00,22.059594234230115,22.491345744680423,21.99436620252084,22.388843536376953,66714600,0.0,0.0
2001-06-13 00:00:00-04:00,22.37953704183078,22.457189838825645,21.941574129287584,21.95710563659668,55302400,0.0,0.0
2001-06-14 00:00:00-04:00,21.811104674202795,21.913606872361264,21.245792752232557,21.401098251342773,71972400,0.0,0.0
2001-06-15 00:00:00-04:00,20.969357596230807,21.2147406679957,20.624579059807022,21.12776756286621,108354400,0.0,0.0
2001-06-18 00:00:00-04:00,21.106016238192147,21.10912301168998,20.503432517172758,20.773662567138672,56846800,0.0,0.0
2001-06-19 00:00:00-04:00,21.18678884520167,21.385579815903004,20.76435744001751,20.91034507751465,63457400,0.0,0.0
2001-06-20 00:00:00-04:00,20.854426559990582,21.615422715691995,20.842001833109723,21.55951499938965,64108400,0.0,0.0
2001-06-21 00:00:00-04:00,21.47875327271052,21.91360919016871,21.407311692862933,21.693073272705078,69603800,0.0,0.0
2001-06-22 00:00:00-04:00,21.742772636955,21.932245559516108,21.301705532208278,21.379358291625977,51092000,0.0,0.0
2001-06-25 00:00:00-04:00,21.46322328937678,21.683756852644468,21.0501100201211,21.385570526123047,49215600,0.0,0.0
2001-06-26 00:00:00-04:00,21.065630096030965,21.807989920546213,21.028355936765557,21.78624725341797,63077000,0.0,0.0
2001-06-27 00:00:00-04:00,21.69928864826192,22.218008545104343,21.543983119642682,22.09687042236328,69199800,0.0,0.0
2001-06-28 00:00:00-04:00,22.22422361023292,23.653034097098242,21.90739898315126,22.593849182128906,128975600,0.0,0.0
2001-06-29 00:00:00-04:00,22.550355740385694,22.80195223521489,22.17762352772753,22.67460060119629,94283800,0.0,0.0
2001-07-02 00:00:00-04:00,22.379521704671937,22.721193303339533,21.78936037800591,21.929134368896484,72810200,0.0,0.0
2001-07-03 00:00:00-04:00,21.83595250130917,21.99125798888669,21.721025587383277,21.888755798339844,28037400,0.0,0.0
2001-07-05 00:00:00-04:00,21.81111298672968,21.966418545029065,21.258225578347826,21.27996826171875,49242600,0.0,0.0
2001-07-06 00:00:00-04:00,21.214735210868103,21.245795841251415,20.397826650119196,20.518964767456055,67467800,0.0,0.0
2001-07-09 00:00:00-04:00,20.56245506896326,20.78299104820161,20.202147404273738,20.40404510498047,66476600,0.0,0.0
2001-07-10 00:00:00-04:00,20.469269190374376,20.577982586688815,19.987821102700615,20.028202056884766,66562600,0.0,0.0
2001-07-11 00:00:00-04:00,19.944336210130242,20.73328860003249,19.94122943594173,20.655635833740234,73822600,0.0,0.0
2001-07-12 00:00:00-04:00,21.960203266265182,22.379530136471487,21.84527867882975,22.23975372314453,128078000,0.0,0.0
2001-07-13 00:00:00-04:00,22.17762722521856,22.363993362618917,22.03474644088582,22.15898895263672,58934600,0.0,0.0
2001-07-16 00:00:00-04:00,22.19316266230074,22.41369863382212,21.789369644791527,22.109298706054688,55990800,0.0,0.0
2001-07-17 00:00:00-04:00,21.94778254843272,22.36710708020619,21.786263441374583,22.308090209960938,63241000,0.0,0.0
2001-07-18 00:00:00-04:00,21.929144461946564,22.20869494216655,21.70239967282768,21.91982650756836,57590800,0.0,0.0
2001-07-19 00:00:00-04:00,22.121725399257247,22.674612840028196,22.121725399257247,22.54104995727539,76549400,0.0,0.0
2001-07-20 00:00:00-04:00,21.13086640270839,21.556404334926878,21.102912549602063,21.488069534301758,124203600,0.0,0.0
2001-07-23 00:00:00-04:00,21.50670614321636,21.50670614321636,20.609040494099315,20.838891983032227,79999400,0.0,0.0
2001-07-24 00:00:00-04:00,20.8109471228428,21.11845149888213,20.407151678519426,20.5997314453125,67530200,0.0,0.0
2001-07-25 00:00:00-04:00,20.581085706860183,20.972453864109063,20.37918808110703,20.960031509399414,74065400,0.0,0.0
2001-07-26 00:00:00-04:00,20.84821386985869,20.9103351299846,20.345023131651804,20.6835880279541,77974000,0.0,0.0
2001-07-27 00:00:00-04:00,20.515853999445728,20.577975240942962,20.205243052412627,20.3356990814209,65396000,0.0,0.0
2001-07-30 00:00:00-04:00,20.391617398826686,20.77366769121367,20.357449991244184,20.438209533691406,42196400,0.0,0.0
2001-07-31 00:00:00-04:00,20.503440870536856,20.932083366693185,20.453741953418834,20.559350967407227,59031600,0.0,0.0
2001-08-01 00:00:00-04:00,20.74881682503858,20.75192122896256,20.42578108389603,20.64631462097168,55679000,0.0,0.0
2001-08-02 00:00:00-04:00,20.876171924925607,20.978674157546966,20.58109232531525,20.95071792602539,54198400,0.0,0.0
2001-08-03 00:00:00-04:00,20.90412320482348,20.922759108240424,20.500327919113133,20.776771545410156,43260400,0.0,0.0
2001-08-06 00:00:00-04:00,20.66495535869362,20.848217133368326,20.40093640716861,20.54071044921875,27831600,0.0,0.0
2001-08-07 00:00:00-04:00,20.512754452166934,20.82647228271573,20.497222951434843,20.60904312133789,31347800,0.0,0.0
2001-08-08 00:00:00-04:00,20.6587413041189,20.885486040308386,20.031305665002403,20.14623260498047,54996400,0.0,0.0
2001-08-09 00:00:00-04:00,20.18350736491133,20.360555571192382,19.97229175305198,20.192825317382812,45536200,0.0,0.0
2001-08-10 00:00:00-04:00,20.11827426894079,20.45684150538705,19.537433191296774,20.351232528686523,51756400,0.0,0.0
2001-08-13 00:00:00-04:00,20.264268952049598,20.49722729373706,20.112070165684067,20.44753074645996,32675400,0.0,0.0
2001-08-14 00:00:00-04:00,20.42266488820443,20.528271447473738,20.01886980562355,20.09341812133789,36481200,0.0,0.0
2001-08-15 00:00:00-04:00,20.099643176943278,20.205252178919242,19.6306209564209,19.6306209564209,39503000,0.0,0.0
2001-08-16 00:00:00-04:00,19.51880105657237,20.099643466483766,19.4753156933013,20.07168960571289,43905600,0.0,0.0
2001-08-17 00:00:00-04:00,19.810767908126554,19.91948127707792,19.10257525350198,19.22060775756836,52234200,0.0,0.0
2001-08-20 00:00:00-04:00,19.15227928408217,19.490845411129143,18.97833665146328,19.47531509399414,48371200,0.0,0.0
2001-08-21 00:00:00-04:00,19.475308554021776,19.63061404299342,18.85719218656441,18.878934860229492,47111800,0.0,0.0
2001-08-22 00:00:00-04:00,18.987652833033184,18.99386519589729,18.350900450550547,18.841665267944336,78107200,0.0,0.0
2001-08-23 00:00:00-04:00,18.84477397147888,19.111899694349013,18.326054027909365,18.363327026367188,51813200,0.0,0.0
2001-08-24 00:00:00-04:00,18.51241550203445,19.344853093732304,18.397489761468634,19.273412704467773,63399000,0.0,0.0
2001-08-27 00:00:00-04:00,19.226825080472,19.68031694352259,19.124322861966057,19.354175567626953,44562800,0.0,0.0
2001-08-28 00:00:00-04:00,19.36349137266486,19.552964287758726,18.816816489259395,18.866514205932617,47422800,0.0,0.0
2001-08-29 00:00:00-04:00,18.962805945503995,19.040458714474028,18.49378374227539,18.714317321777344,48170000,0.0,0.0
2001-08-30 00:00:00-04:00,18.338475430453894,18.531053936601683,17.555735495446918,17.68619155883789,97632000,0.0,0.0
2001-08-31 00:00:00-04:00,17.658239257204233,18.03407956096747,17.487403401795795,17.720361709594727,57900800,0.0,0.0
2001-09-04 00:00:00-04:00,17.76384960163938,18.35090561623655,17.41596547753125,17.425283432006836,67189200,0.0,0.0
2001-09-05 00:00:00-04:00,17.450132885099258,18.136583178629117,17.20474981496011,17.9346866607666,89470600,0.0,0.0
2001-09-06 00:00:00-04:00,17.568159000295626,18.136576527540853,17.363155782863206,17.400428771972656,112356800,0.0,0.0
2001-09-07 00:00:00-04:00,17.42838302343091,17.816646765051146,17.179894465771344,17.207849502563477,89863800,0.0,0.0
2001-09-10 00:00:00-04:00,17.058754794554183,17.99990688852924,16.99042118330847,17.884981155395508,84471800,0.0,0.0
2001-09-17 00:00:00-04:00,16.779207593585824,17.114666882063442,16.400261766611774,16.434429168701172,127502000,0.0,0.0
2001-09-18 00:00:00-04:00,16.589736637716843,17.08360826963449,16.515189462098995,16.872392654418945,83182600,0.0,0.0
2001-09-19 00:00:00-04:00,16.915873129424387,16.990420283519928,15.716914596521576,16.73261260986328,126950200,0.0,0.0
2001-09-20 00:00:00-04:00,16.26048451792399,16.341244037198717,15.738657970671603,15.766613006591797,117983200,0.0,0.0
2001-09-21 00:00:00-04:00,14.884483222358782,15.716921058388508,14.754027130164287,15.44047737121582,184976600,0.0,0.0
2001-09-24 00:00:00-04:00,15.732441194870042,16.291540529415908,15.490163908153889,16.154870986938477,85580200,0.0,0.0
2001-09-25 00:00:00-04:00,16.235646090535507,16.462392103740136,15.580256328521576,15.93435287475586,84940600,0.0,0.0
2001-09-26 00:00:00-04:00,15.999571169422696,16.089648638620318,15.390773928772928,15.61441421508789,58524400,0.0,0.0
